Tiempo(ms),RPM
9066,3750.00
9070,3750.00
9074,3750.00
9078,4500.00
9082,3750.00
9086,3750.00
9090,3750.00
9094,4500.00
9098,3750.00
9102,3750.00
9106,4500.00
9110,3750.00
9114,3750.00
9118,4500.00
9122,3750.00
9126,4500.00
9130,3750.00
9134,4500.00
9138,3750.00
9142,4500.00
9146,3750.00
9150,4500.00
9154,3750.00
9158,4500.00
9162,4500.00
9166,3750.00
9170,4500.00
9174,3750.00
9178,4500.00
9182,4500.00
9186,3750.00
9190,4500.00
9194,4500.00
9198,4500.00
9202,3750.00
9206,4500.00
9210,4500.00
9214,4500.00
9218,4500.00
9222,4500.00
9226,3750.00
9230,4500.00
9234,4500.00
9238,4500.00
9242,4500.00
9246,4500.00
9250,4500.00
9254,4500.00
9258,4500.00
9262,4500.00
9266,4500.00
9270,4500.00
9274,4500.00
9278,4500.00
9282,4500.00
9286,4500.00
9290,4500.00
9294,5250.00
9298,4500.00
9302,4500.00
9306,4500.00
9310,4500.00
9314,4500.00
9318,5250.00
9322,4500.00
9326,4500.00
9330,4500.00
9334,5250.00
9338,4500.00
9342,4500.00
9346,4500.00
9350,5250.00
9354,4500.00
9358,5250.00
9362,4500.00
9366,4500.00
9370,5250.00
9374,4500.00
9378,5250.00
9382,4500.00
9386,4500.00
9390,5250.00
9394,4500.00
9398,5250.00
9402,4500.00
9406,5250.00
9410,4500.00
9414,5250.00
9418,5250.00
9422,4500.00
9426,5250.00
9430,4500.00
9434,5250.00
9438,5250.00
9442,4500.00
9446,5250.00
9450,4500.00
9454,5250.00
9458,4500.00
9462,5250.00
9466,5250.00
9470,4500.00
9474,5250.00
9478,5250.00
9482,4500.00
9486,5250.00
9490,5250.00
9494,4500.00
9498,5250.00
9502,5250.00
9506,5250.00
9510,4500.00
9514,5250.00
9518,5250.00
9522,5250.00
9526,4500.00
9530,5250.00
9534,5250.00
9538,5250.00
9542,4500.00
9546,5250.00
9550,5250.00
9554,5250.00
9558,4500.00
9562,5250.00
9566,5250.00
9570,5250.00
9574,5250.00
9578,5250.00
9582,4500.00
9586,5250.00
9590,5250.00
9594,5250.00
9598,5250.00
9602,5250.00
9606,5250.00
9610,5250.00
9614,5250.00
9618,5250.00
9622,5250.00
9626,5250.00
9630,5250.00
9634,5250.00
9638,5250.00
9642,5250.00
9646,5250.00
9650,5250.00
9654,5250.00
9658,5250.00
9662,5250.00
9666,6000.00
9670,5250.00
9674,5250.00
9678,5250.00
9682,5250.00
9686,5250.00
9690,5250.00
9694,6000.00
9698,5250.00
9702,5250.00
9706,5250.00
9710,5250.00
9714,6000.00
9718,5250.00
9722,5250.00
9726,5250.00
9730,6000.00
9734,5250.00
9738,5250.00
9742,5250.00
9746,6000.00
9750,5250.00
9754,5250.00
9758,6000.00
9762,5250.00
9766,5250.00
9770,6000.00
9774,5250.00
9778,5250.00
9782,6000.00
9786,5250.00
9790,6000.00
9794,5250.00
9798,5250.00
9802,6000.00
9806,5250.00
9810,6000.00
9814,5250.00
9818,6000.00
9822,5250.00
9826,6000.00
9830,5250.00
9834,6000.00
9838,5250.00
9842,6000.00
9846,5250.00
9850,6000.00
9854,5250.00
9858,6000.00
9862,5250.00
9866,6000.00
9870,5250.00
9874,6000.00
9878,6000.00
9882,5250.00
9886,6000.00
9890,5250.00
9894,6000.00
9898,6000.00
9902,5250.00
9906,6000.00
9910,6000.00
9914,5250.00
9918,6000.00
9922,6000.00
9926,5250.00
9930,6000.00
9934,6000.00
9938,5250.00
9942,6000.00
9946,6000.00
9950,5250.00
9954,6000.00
9958,6000.00
9962,6000.00
9966,5250.00
9970,6000.00
9974,6000.00
9978,6000.00
9982,5250.00
9986,6000.00
9990,6000.00
9994,6000.00
9998,5250.00
10002,6000.00
10006,6000.00
10010,6000.00
10014,6000.00
10018,5250.00
10022,6000.00
10026,6000.00
10030,6000.00
10034,6000.00
10038,6000.00
10042,6000.00
10046,6000.00
10050,5250.00
10054,6000.00
10058,6000.00
10062,6000.00
10066,6000.00
10070,6000.00
10074,6000.00
10078,6000.00
10082,6000.00
10086,6000.00
10090,5250.00
10094,6750.00
10098,5250.00
10102,6000.00
10106,6000.00
10110,6000.00
10114,6000.00
10118,6000.00
10122,6000.00
10126,6000.00
10130,6000.00
10134,6000.00
10138,6000.00
10142,6000.00
10146,6000.00
10150,6000.00
10154,6000.00
10158,6000.00
10162,6000.00
10166,6750.00
10170,5250.00
10174,6750.00
10178,6000.00
10182,6000.00
10186,6000.00
10190,6000.00
10194,6000.00
10198,6000.00
10202,6000.00
10206,6000.00
10210,6000.00
10214,6750.00
10218,6000.00
10222,6000.00
10226,6000.00
10230,6000.00
10234,6000.00
10238,6000.00
10242,6750.00
10246,6000.00
10250,6000.00
10254,6000.00
10258,6000.00
10262,6000.00
10266,6000.00
10270,6750.00
10274,6000.00
10278,6000.00
10282,6000.00
10286,6000.00
10290,6750.00
10294,6000.00
10298,6000.00
10302,6000.00
10306,6000.00
10310,6750.00
10314,6000.00
10318,6000.00
10322,6750.00
10326,6000.00
10330,6000.00
10334,6000.00
10338,6750.00
10342,6000.00
10346,6000.00
10350,6000.00
10354,6750.00
10358,6000.00
10362,6000.00
10366,6000.00
10370,6750.00
10374,6000.00
10378,6000.00
10382,6750.00
10386,6000.00
10390,6000.00
10394,6750.00
10398,6000.00
10402,6000.00
10406,6750.00
10410,6000.00
10414,6000.00
10418,6750.00
10422,6000.00
10426,6000.00
10430,6750.00
10434,6000.00
10438,6000.00
10442,6750.00
10446,6000.00
10450,6750.00
10454,6000.00
10458,6000.00
10462,6750.00
10466,6000.00
10470,6000.00
10474,6750.00
10478,6000.00
10482,6750.00
10486,6000.00
10490,6750.00
10494,6000.00
10498,6000.00
10502,6750.00
10506,6000.00
10510,6750.00
10514,6000.00
10518,6750.00
10522,6000.00
10526,6000.00
10530,6750.00
10534,6000.00
10538,6750.00
10542,6000.00
10546,6750.00
10550,6000.00
10554,6750.00
10558,6000.00
10562,6750.00
10566,6000.00
10570,6750.00
10574,6000.00
10578,6750.00
10582,6000.00
10586,6750.00
10590,6000.00
10594,6750.00
10598,6000.00
10602,6750.00
10606,6000.00
10610,6750.00
10614,6000.00
10618,6750.00
10622,6000.00
10626,6750.00
10630,6000.00
10634,6750.00
10638,6750.00
10642,6000.00
10646,6750.00
10650,6000.00
10654,6750.00
10658,6000.00
10662,6750.00
10666,6000.00
10670,6750.00
10674,6750.00
10678,6000.00
10682,6750.00
10686,6000.00
10690,6750.00
10694,6000.00
10698,6750.00
10702,6750.00
10706,6000.00
10710,6750.00
10714,6000.00
10718,6750.00
10722,6750.00
10726,6000.00
10730,6750.00
10734,6750.00
10738,6000.00
10742,6750.00
10746,6750.00
10750,6000.00
10754,6750.00
10758,6000.00
10762,6750.00
10766,6750.00
10770,6000.00
10774,6750.00
10778,6750.00
10782,6000.00
10786,6750.00
10790,6000.00
10794,6750.00
10798,6750.00
10802,6750.00
10806,6000.00
10810,6750.00
10814,6750.00
10818,6000.00
10822,6750.00
10826,6000.00
10830,6750.00
10834,6750.00
10838,6750.00
10842,6000.00
10846,6750.00
10850,6750.00
10854,6000.00
10858,6750.00
10862,6750.00
10866,6750.00
10870,6000.00
10874,6750.00
10878,6750.00
10882,6000.00
10886,6750.00
10890,6750.00
10894,6750.00
10898,6000.00
10902,6750.00
10906,6750.00
10910,6000.00
10914,6750.00
10918,6750.00
10922,6750.00
10926,6000.00
10930,6750.00
10934,6750.00
10938,6750.00
10942,6000.00
10946,6750.00
10950,6750.00
10954,6000.00
10958,6750.00
10962,6750.00
10966,6750.00
10970,6750.00
10974,6000.00
10978,6750.00
10982,6750.00
10986,6750.00
10990,6000.00
10994,6750.00
10998,6750.00
11002,6750.00
11006,6750.00
11010,6000.00
11014,6750.00
11018,6750.00
11022,6750.00
11026,6750.00
11030,6750.00
11034,6750.00
11038,6750.00
11042,6750.00
11046,6750.00
11050,7500.00
11054,6750.00
11058,6750.00
11062,6750.00
11066,7500.00
11070,6750.00
11074,6750.00
11078,7500.00
11082,6750.00
11086,7500.00
11090,6750.00
11094,7500.00
11098,6750.00
11102,7500.00
11106,7500.00
11110,6750.00
11114,7500.00
11118,7500.00
11122,6750.00
11126,7500.00
11130,7500.00
11134,7500.00
11138,7500.00
11142,7500.00
11146,7500.00
11150,7500.00
11154,7500.00
11158,7500.00
11162,7500.00
11166,7500.00
11170,7500.00
11174,7500.00
11178,7500.00
11182,8250.00
11186,7500.00
11190,7500.00
11194,7500.00
11198,8250.00
11202,7500.00
11206,7500.00
11210,8250.00
11214,7500.00
11218,8250.00
11222,7500.00
11226,8250.00
11230,7500.00
11234,8250.00
11238,7500.00
11242,8250.00
11246,7500.00
11250,8250.00
11254,8250.00
11258,8250.00
11262,7500.00
11266,8250.00
11270,8250.00
11274,7500.00
11278,8250.00
11282,8250.00
11286,8250.00
11290,8250.00
11294,8250.00
11298,8250.00
11302,8250.00
11306,8250.00
11310,8250.00
11314,8250.00
11318,8250.00
11322,8250.00
11326,8250.00
11330,8250.00
11334,8250.00
11338,8250.00
11342,8250.00
11346,8250.00
11350,9000.00
11354,8250.00
11358,8250.00
11362,8250.00
11366,9000.00
11370,8250.00
11374,8250.00
11378,8250.00
11382,9000.00
11386,8250.00
11390,9000.00
11394,8250.00
11398,8250.00
11402,9000.00
11406,8250.00
11410,9000.00
11414,9000.00
11418,8250.00
11422,9000.00
11426,8250.00
11430,9000.00
11434,8250.00
11438,9000.00
11442,9000.00
11446,8250.00
11450,9000.00
11454,9000.00
11458,9000.00
11462,8250.00
11466,9000.00
11470,9000.00
11474,9000.00
11478,9000.00
11482,8250.00
11486,9000.00
11490,9000.00
11494,9000.00
11498,9000.00
11502,9000.00
11506,9000.00
11510,9000.00
11514,9000.00
11518,9000.00
11522,9000.00
11526,9000.00
11530,9000.00
11534,9000.00
11538,9000.00
11542,9000.00
11546,9000.00
11550,9000.00
11554,9000.00
11558,9000.00
11562,9000.00
11566,9750.00
11570,9000.00
11574,9000.00
11578,9000.00
11582,9000.00
11586,9750.00
11590,9000.00
11594,9000.00
11598,9000.00
11602,9750.00
11606,9000.00
11610,9000.00
11614,9750.00
11618,9000.00
11622,9000.00
11626,9000.00
11630,9750.00
11634,9000.00
11638,9750.00
11642,9000.00
11646,9000.00
11650,9750.00
11654,9000.00
11658,9750.00
11662,9000.00
11666,9750.00
11670,9000.00
11674,9750.00
11678,9000.00
11682,9000.00
11686,9750.00
11690,9000.00
11694,9750.00
11698,9750.00
11702,9000.00
11706,9750.00
11710,9000.00
11714,9750.00
11718,9000.00
11722,9750.00
11726,9000.00
11730,9750.00
11734,9750.00
11738,9000.00
11742,9750.00
11746,9000.00
11750,9750.00
11754,9750.00
11758,9000.00
11762,9750.00
11766,9000.00
11770,9750.00
11774,9750.00
11778,9750.00
11782,9000.00
11786,9750.00
11790,9750.00
11794,9000.00
11798,9750.00
11802,9750.00
11806,9000.00
11810,9750.00
11814,9750.00
11818,9750.00
11822,9000.00
11826,9750.00
11830,9750.00
11834,9750.00
11838,9000.00
11842,9750.00
11846,9750.00
11850,9750.00
11854,9000.00
11858,9750.00
11862,9750.00
11866,9750.00
11870,9750.00
11874,9000.00
11878,9750.00
11882,9750.00
11886,9750.00
11890,9750.00
11894,9750.00
11898,9000.00
11902,9750.00
11906,9750.00
11910,9750.00
11914,9750.00
11918,9750.00
11922,9000.00
11926,9750.00
11930,9750.00
11934,9750.00
11938,9750.00
11942,9750.00
11946,9750.00
11950,9750.00
11954,9000.00
11958,9750.00
11962,9750.00
11966,9750.00
11970,9750.00
11974,9750.00
11978,9750.00
11982,9750.00
11986,9750.00
11990,9750.00
11994,9750.00
11998,9000.00
12002,9750.00
12006,9750.00
12010,9750.00
12014,9750.00
12018,9750.00
12022,9750.00
12026,9750.00
12030,9750.00
12034,9750.00
12038,9750.00
12042,9750.00
12046,9750.00
12050,9750.00
12054,9750.00
12058,10500.00
12062,9750.00
12066,9750.00
12070,9750.00
12074,9750.00
12078,9750.00
12082,9750.00
12086,9750.00
12090,9750.00
12094,9750.00
12098,9750.00
12102,9750.00
12106,9750.00
12110,9750.00
12114,9750.00
12118,9750.00
12122,9750.00
12126,9750.00
12130,9750.00
12134,9750.00
12138,9750.00
12142,9750.00
12146,9750.00
12150,9750.00
12154,9750.00
12158,9750.00
12162,9750.00
12166,10500.00
12170,9000.00
12174,10500.00
12178,9750.00
12182,9750.00
12186,9750.00
12190,9750.00
12194,9750.00
12198,9750.00
12202,9750.00
12206,9750.00
12210,9750.00
12214,9750.00
12218,9750.00
12222,9750.00
12226,9750.00
12230,10500.00
12234,9750.00
12238,9750.00
12242,9750.00
12246,9750.00
12250,9750.00
12254,9750.00
12258,9750.00
12262,9750.00
12266,9750.00
12270,9750.00
12274,9750.00
12278,10500.00
12282,9750.00
12286,9750.00
12290,9750.00
12294,9750.00
12298,9750.00
12302,9750.00
12306,9750.00
12310,9750.00
12314,10500.00
12318,9750.00
12322,9750.00
12326,9750.00
12330,9750.00
12334,9750.00
12338,9750.00
12342,9750.00
12346,9750.00
12350,10500.00
12354,9750.00
12358,9750.00
12362,9750.00
12366,9750.00
12370,9750.00
12374,9750.00
12378,9750.00
12382,9750.00
12386,10500.00
12390,9750.00
12394,9750.00
12398,9750.00
12402,9750.00
12406,9750.00
12410,10500.00
12414,9000.00
12418,10500.00
12422,9750.00
12426,9750.00
12430,9750.00
12434,9750.00
12438,9750.00
12442,10500.00
12446,9750.00
12450,9750.00
12454,9750.00
12458,9750.00
12462,9750.00
12466,9750.00
12470,9750.00
12474,10500.00
12478,9750.00
12482,9750.00
12486,9750.00
12490,9750.00
12494,9750.00
12498,9750.00
12502,10500.00
12506,9750.00
12510,9750.00
12514,9750.00
12518,9750.00
12522,9750.00
12526,10500.00
12530,9000.00
12534,10500.00
12538,9750.00
12542,9750.00
12546,9750.00
12550,9750.00
12554,9750.00
12558,10500.00
12562,9750.00
12566,9750.00
12570,9750.00
12574,9750.00
12578,9750.00
12582,10500.00
12586,9750.00
12590,9750.00
12594,9750.00
12598,9750.00
12602,9750.00
12606,10500.00
12610,9750.00
12614,9750.00
12618,9750.00
12622,9750.00
12626,9750.00
12630,10500.00
12634,9000.00
12638,10500.00
12642,9750.00
12646,9750.00
12650,9750.00
12654,9750.00
12658,9750.00
12662,10500.00
12666,9750.00
12670,9750.00
12674,9750.00
12678,9750.00
12682,9750.00
12686,10500.00
12690,9750.00
12694,9750.00
12698,9750.00
12702,9750.00
12706,9750.00
12710,10500.00
12714,9750.00
12718,9750.00
12722,9750.00
12726,9750.00
12730,9750.00
12734,9750.00
12738,10500.00
12742,9750.00
12746,9750.00
12750,9750.00
12754,9750.00
12758,10500.00
12762,9750.00
12766,9750.00
12770,9750.00
12774,9750.00
12778,9750.00
12782,9750.00
12786,9750.00
12790,10500.00
12794,9750.00
12798,9750.00
12802,9750.00
12806,9750.00
12810,9750.00
12814,10500.00
12818,9750.00
12822,9750.00
12826,9750.00
12830,9750.00
12834,9750.00
12838,10500.00
12842,9750.00
12846,9750.00
12850,9750.00
12854,9750.00
12858,9750.00
12862,10500.00
12866,9750.00
12870,9750.00
12874,9750.00
12878,9750.00
12882,9750.00
12886,10500.00
12890,9750.00
12894,9750.00
12898,9750.00
12902,9750.00
12906,9750.00
12910,10500.00
12914,9750.00
12918,9750.00
12922,9750.00
12926,9750.00
12930,9750.00
12934,10500.00
12938,9750.00
12942,9750.00
12946,9750.00
12950,9750.00
12954,9750.00
12958,9750.00
12962,9750.00
12966,10500.00
12970,9750.00
12974,9750.00
12978,9750.00
12982,10500.00
12986,9750.00
12990,9750.00
12994,9750.00
12998,9750.00
13002,9750.00
13006,10500.00
13010,9750.00
13014,9750.00
13018,9750.00
13022,9750.00
13026,9750.00
13030,9750.00
13034,9750.00
13038,10500.00
13042,9750.00
13046,9750.00
13050,9750.00
13054,9750.00
13058,10500.00
13062,9750.00
13066,9750.00
13070,9750.00
13074,9750.00
13078,9750.00
13082,10500.00
13086,9750.00
13090,9750.00
13094,9750.00
13098,9750.00
13102,9750.00
13106,10500.00
13110,9750.00
13114,9750.00
13118,9750.00
13122,9750.00
13126,9750.00
13130,10500.00
13134,9750.00
13138,9750.00
13142,9750.00
13146,9750.00
13150,9750.00
13154,10500.00
13158,9750.00
13162,9750.00
13166,9750.00
13170,10500.00
13174,9750.00
13178,9750.00
13182,9750.00
13186,9750.00
13190,9750.00
13194,9750.00
13198,9750.00
13202,10500.00
13206,9750.00
13210,9750.00
13214,9750.00
13218,9750.00
13222,9750.00
13226,10500.00
13230,9750.00
13234,9750.00
13238,9750.00
13242,9750.00
13246,9750.00
13250,10500.00
13254,9750.00
13258,9750.00
13262,9750.00
13266,9750.00
13270,9750.00
