Tiempo(ms),RPM
8990,5250.00
8994,5250.00
8998,5250.00
9002,5250.00
9006,5250.00
9010,5250.00
9014,5250.00
9018,5250.00
9022,5250.00
9026,6000.00
9030,5250.00
9034,5250.00
9038,5250.00
9042,5250.00
9046,5250.00
9050,5250.00
9054,5250.00
9058,5250.00
9062,6000.00
9066,5250.00
9070,5250.00
9074,5250.00
9078,5250.00
9082,6000.00
9086,5250.00
9090,5250.00
9094,5250.00
9098,6000.00
9102,5250.00
9106,5250.00
9110,5250.00
9114,6000.00
9118,5250.00
9122,5250.00
9126,6000.00
9130,5250.00
9134,6000.00
9138,5250.00
9142,5250.00
9146,6000.00
9150,5250.00
9154,5250.00
9158,6000.00
9162,5250.00
9166,6000.00
9170,5250.00
9174,6000.00
9178,5250.00
9182,6000.00
9186,5250.00
9190,6000.00
9194,5250.00
9198,6000.00
9202,5250.00
9206,6000.00
9210,6000.00
9214,5250.00
9218,6000.00
9222,5250.00
9226,6000.00
9230,5250.00
9234,6000.00
9238,6000.00
9242,5250.00
9246,6000.00
9250,6000.00
9254,5250.00
9258,6000.00
9262,6000.00
9266,5250.00
9270,6000.00
9274,6000.00
9278,5250.00
9282,6000.00
9286,6000.00
9290,6000.00
9294,6000.00
9298,5250.00
9302,6000.00
9306,6000.00
9310,6000.00
9314,6000.00
9318,5250.00
9322,6000.00
9326,6000.00
9330,6000.00
9334,6000.00
9338,5250.00
9342,6000.00
9346,6000.00
9350,6000.00
9354,6000.00
9358,6000.00
9362,6000.00
9366,6000.00
9370,6000.00
9374,6000.00
9378,5250.00
9382,6000.00
9386,6000.00
9390,6000.00
9394,6000.00
9398,6000.00
9402,6000.00
9406,6000.00
9410,6000.00
9414,6000.00
9418,6000.00
9422,6000.00
9426,6000.00
9430,6000.00
9434,6750.00
9438,6000.00
9442,6000.00
9446,6000.00
9450,6000.00
9454,6000.00
9458,6000.00
9462,6000.00
9466,6000.00
9470,6000.00
9474,6000.00
9478,6000.00
9482,6750.00
9486,6000.00
9490,6000.00
9494,6000.00
9498,6000.00
9502,6000.00
9506,6750.00
9510,6000.00
9514,6000.00
9518,6000.00
9522,6000.00
9526,6750.00
9530,6000.00
9534,6000.00
9538,6000.00
9542,6750.00
9546,6000.00
9550,6000.00
9554,6000.00
9558,6750.00
9562,6000.00
9566,6000.00
9570,6000.00
9574,6750.00
9578,6000.00
9582,6000.00
9586,6750.00
9590,6000.00
9594,6000.00
9598,6750.00
9602,6000.00
9606,6000.00
9610,6750.00
9614,6000.00
9618,6000.00
9622,6750.00
9626,6000.00
9630,6750.00
9634,6000.00
9638,6000.00
9642,6750.00
9646,6000.00
9650,6750.00
9654,6000.00
9658,6750.00
9662,6000.00
9666,6000.00
9670,6750.00
9674,6000.00
9678,6750.00
9682,6000.00
9686,6750.00
9690,6000.00
9694,6750.00
9698,6000.00
9702,6750.00
9706,6000.00
9710,6750.00
9714,6000.00
9718,6750.00
9722,6000.00
9726,6750.00
9730,6000.00
9734,6750.00
9738,6000.00
9742,6750.00
9746,6000.00
9750,6750.00
9754,6750.00
9758,6000.00
9762,6750.00
9766,6000.00
9770,6750.00
9774,6750.00
9778,6000.00
9782,6750.00
9786,6000.00
9790,6750.00
9794,6750.00
9798,6000.00
9802,6750.00
9806,6750.00
9810,6000.00
9814,6750.00
9818,6750.00
9822,6000.00
9826,6750.00
9830,6750.00
9834,6000.00
9838,6750.00
9842,6750.00
9846,6000.00
9850,6750.00
9854,6750.00
9858,6000.00
9862,6750.00
9866,6750.00
9870,6750.00
9874,6000.00
9878,6750.00
9882,6750.00
9886,6000.00
9890,6750.00
9894,6750.00
9898,6750.00
9902,6750.00
9906,6000.00
9910,6750.00
9914,6750.00
9918,6750.00
9922,6000.00
9926,6750.00
9930,6750.00
9934,6750.00
9938,6750.00
9942,6000.00
9946,6750.00
9950,6750.00
9954,6750.00
9958,6750.00
9962,6750.00
9966,6000.00
9970,6750.00
9974,6750.00
9978,6750.00
9982,6750.00
9986,6750.00
9990,6750.00
9994,6000.00
9998,6750.00
10002,6750.00
10006,6750.00
10010,6750.00
10014,6750.00
10018,6750.00
10022,6750.00
10026,6750.00
10030,6750.00
10034,6750.00
10038,7500.00
10042,6750.00
10046,6750.00
10050,6750.00
10054,7500.00
10058,6750.00
10062,7500.00
10066,6750.00
10070,7500.00
10074,6750.00
10078,7500.00
10082,6750.00
10086,7500.00
10090,7500.00
10094,6750.00
10098,7500.00
10102,7500.00
10106,7500.00
10110,7500.00
10114,6750.00
10118,7500.00
10122,7500.00
10126,7500.00
10130,7500.00
10134,8250.00
10138,6750.00
10142,8250.00
10146,7500.00
10150,7500.00
10154,7500.00
10158,8250.00
10162,7500.00
10166,7500.00
10170,7500.00
10174,8250.00
10178,7500.00
10182,8250.00
10186,7500.00
10190,8250.00
10194,7500.00
10198,8250.00
10202,8250.00
10206,7500.00
10210,8250.00
10214,8250.00
10218,7500.00
10222,8250.00
10226,8250.00
10230,8250.00
10234,8250.00
10238,7500.00
10242,8250.00
10246,8250.00
10250,8250.00
10254,8250.00
10258,8250.00
10262,8250.00
10266,8250.00
10270,9000.00
10274,8250.00
10278,8250.00
10282,8250.00
10286,8250.00
10290,9000.00
10294,8250.00
10298,8250.00
10302,8250.00
10306,9000.00
10310,8250.00
10314,9000.00
10318,8250.00
10322,8250.00
10326,9000.00
10330,8250.00
10334,9000.00
10338,8250.00
10342,9000.00
10346,9000.00
10350,8250.00
10354,9000.00
10358,8250.00
10362,9000.00
10366,9000.00
10370,9000.00
10374,8250.00
10378,9000.00
10382,9000.00
10386,9000.00
10390,9000.00
10394,9000.00
10398,8250.00
10402,9000.00
10406,9000.00
10410,9000.00
10414,9000.00
10418,9000.00
10422,9000.00
10426,9000.00
10430,9000.00
10434,9000.00
10438,9000.00
10442,9750.00
10446,9000.00
10450,9000.00
10454,9000.00
10458,9000.00
10462,9000.00
10466,9000.00
10470,9750.00
10474,9000.00
10478,9000.00
10482,9750.00
10486,9000.00
10490,9000.00
10494,9750.00
10498,9000.00
10502,9000.00
10506,9750.00
10510,9000.00
10514,9750.00
10518,9000.00
10522,9000.00
10526,9750.00
10530,9000.00
10534,9750.00
10538,9000.00
10542,9750.00
10546,9750.00
10550,9000.00
10554,9750.00
10558,9000.00
10562,9750.00
10566,9000.00
10570,9750.00
10574,9750.00
10578,9000.00
10582,9750.00
10586,9750.00
10590,9750.00
10594,9000.00
10598,9750.00
10602,9750.00
10606,9000.00
10610,9750.00
10614,9750.00
10618,9750.00
10622,9750.00
10626,9000.00
10630,9750.00
10634,9750.00
10638,9750.00
10642,9750.00
10646,9750.00
10650,9000.00
10654,9750.00
10658,9750.00
10662,9750.00
10666,9750.00
10670,9750.00
10674,9750.00
10678,9750.00
10682,9750.00
10686,9750.00
10690,9750.00
10694,9000.00
10698,9750.00
10702,10500.00
10706,9000.00
10710,10500.00
10714,9750.00
10718,9000.00
10722,10500.00
10726,9750.00
10730,9750.00
10734,9750.00
10738,9750.00
10742,9750.00
10746,9750.00
10750,9750.00
10754,9750.00
10758,9750.00
10762,9750.00
10766,9750.00
10770,10500.00
10774,9750.00
10778,9750.00
10782,9750.00
10786,9750.00
10790,9750.00
10794,9750.00
10798,9750.00
10802,10500.00
10806,9750.00
10810,9750.00
10814,9750.00
10818,9750.00
10822,10500.00
10826,9750.00
10830,9750.00
10834,9750.00
10838,9750.00
10842,10500.00
10846,9750.00
10850,9750.00
10854,9750.00
10858,9750.00
10862,10500.00
10866,9750.00
10870,9750.00
10874,9750.00
10878,10500.00
10882,9750.00
10886,9750.00
10890,9750.00
10894,9750.00
10898,10500.00
10902,9750.00
10906,9750.00
10910,10500.00
10914,9750.00
10918,9750.00
10922,9750.00
10926,10500.00
10930,9750.00
10934,9750.00
10938,10500.00
10942,9750.00
10946,9750.00
10950,10500.00
10954,9750.00
10958,10500.00
10962,9750.00
10966,9750.00
10970,10500.00
10974,9750.00
10978,9750.00
10982,10500.00
10986,9750.00
10990,10500.00
10994,9750.00
10998,10500.00
11002,9750.00
11006,10500.00
11010,9750.00
11014,9750.00
11018,10500.00
11022,9750.00
11026,10500.00
11030,9750.00
11034,10500.00
11038,9750.00
11042,9750.00
11046,10500.00
11050,9750.00
11054,9750.00
11058,10500.00
11062,9750.00
11066,10500.00
11070,9750.00
11074,9750.00
11078,10500.00
11082,9750.00
11086,9750.00
11090,10500.00
11094,9750.00
11098,9750.00
11102,10500.00
11106,9750.00
11110,9750.00
11114,9750.00
11118,10500.00
11122,9750.00
11126,9750.00
11130,10500.00
11134,9750.00
11138,9750.00
11142,9750.00
11146,10500.00
11150,9750.00
11154,9750.00
11158,9750.00
11162,10500.00
11166,9750.00
11170,9750.00
11174,9750.00
11178,10500.00
11182,9750.00
11186,9750.00
11190,10500.00
11194,9750.00
11198,9750.00
11202,9750.00
11206,9750.00
11210,10500.00
11214,9750.00
11218,9750.00
11222,10500.00
11226,9750.00
11230,9750.00
11234,10500.00
11238,9750.00
11242,9750.00
11246,10500.00
11250,9750.00
11254,9750.00
11258,10500.00
11262,9750.00
11266,9750.00
11270,10500.00
11274,9750.00
11278,10500.00
11282,9750.00
11286,10500.00
11290,9750.00
11294,9750.00
11298,10500.00
11302,9750.00
11306,10500.00
11310,9750.00
11314,9750.00
11318,10500.00
11322,9750.00
11326,9750.00
11330,10500.00
11334,9750.00
11338,10500.00
11342,9750.00
11346,9750.00
11350,10500.00
11354,9750.00
11358,9750.00
11362,10500.00
11366,9750.00
11370,9750.00
11374,10500.00
11378,9750.00
11382,9750.00
11386,10500.00
11390,9750.00
11394,9750.00
11398,9750.00
11402,10500.00
11406,9750.00
11410,9750.00
11414,10500.00
11418,9750.00
11422,9750.00
11426,9750.00
11430,10500.00
11434,9750.00
11438,9750.00
11442,10500.00
11446,9750.00
11450,9750.00
11454,10500.00
11458,9750.00
11462,9750.00
11466,9750.00
11470,10500.00
11474,9750.00
11478,9750.00
11482,10500.00
11486,9750.00
11490,9750.00
11494,10500.00
11498,9750.00
11502,9750.00
11506,10500.00
11510,9750.00
11514,10500.00
11518,9750.00
11522,9750.00
11526,10500.00
11530,9750.00
11534,9750.00
11538,10500.00
11542,9750.00
11546,10500.00
11550,9750.00
11554,9750.00
11558,10500.00
11562,9750.00
11566,9750.00
11570,10500.00
11574,9750.00
11578,9750.00
11582,10500.00
11586,9750.00
11590,10500.00
11594,9750.00
11598,9750.00
11602,10500.00
11606,9750.00
11610,9750.00
11614,10500.00
11618,9750.00
11622,9750.00
11626,10500.00
11630,9750.00
11634,9750.00
11638,9750.00
11642,10500.00
11646,9750.00
11650,9750.00
11654,10500.00
11658,9750.00
11662,9750.00
11666,10500.00
11670,9750.00
11674,9750.00
11678,9750.00
11682,10500.00
11686,9750.00
11690,9750.00
11694,10500.00
11698,9750.00
11702,9750.00
11706,10500.00
11710,9750.00
11714,9750.00
11718,10500.00
11722,9750.00
11726,9750.00
11730,10500.00
11734,9750.00
11738,9750.00
11742,10500.00
11746,9750.00
11750,9750.00
11754,10500.00
11758,9750.00
11762,9750.00
11766,10500.00
11770,9750.00
11774,10500.00
11778,9750.00
11782,9750.00
11786,10500.00
11790,9750.00
11794,9750.00
11798,10500.00
11802,9750.00
11806,9750.00
11810,10500.00
11814,9750.00
11818,10500.00
11822,9750.00
11826,9750.00
11830,10500.00
11834,9750.00
11838,9750.00
11842,10500.00
11846,9750.00
11850,9750.00
11854,10500.00
11858,9750.00
11862,9750.00
11866,10500.00
11870,9750.00
11874,9750.00
11878,9750.00
11882,10500.00
11886,9750.00
11890,9750.00
11894,10500.00
11898,9750.00
11902,9750.00
11906,10500.00
11910,9750.00
11914,9750.00
11918,9750.00
11922,10500.00
11926,9750.00
11930,9750.00
11934,10500.00
11938,9750.00
11942,9750.00
11946,10500.00
11950,9750.00
11954,9750.00
11958,10500.00
11962,9750.00
11966,9750.00
11970,10500.00
11974,9750.00
11978,9750.00
11982,10500.00
11986,9750.00
11990,9750.00
11994,10500.00
11998,9750.00
12002,10500.00
12006,9750.00
12010,9750.00
12014,10500.00
12018,9750.00
12022,10500.00
12026,9750.00
12030,10500.00
12034,9750.00
12038,10500.00
12042,10500.00
12046,9750.00
12050,10500.00
12054,10500.00
12058,9750.00
12062,10500.00
12066,10500.00
12070,10500.00
12074,10500.00
12078,10500.00
12082,9750.00
12086,10500.00
12090,10500.00
12094,10500.00
12098,10500.00
12102,10500.00
12106,10500.00
12110,10500.00
12114,10500.00
12118,10500.00
12122,11250.00
12126,10500.00
12130,10500.00
12134,10500.00
12138,10500.00
12142,10500.00
12146,11250.00
12150,10500.00
12154,10500.00
12158,11250.00
12162,10500.00
12166,10500.00
12170,11250.00
12174,10500.00
12178,11250.00
12182,10500.00
12186,10500.00
12190,11250.00
12194,10500.00
12198,11250.00
12202,11250.00
12206,10500.00
12210,11250.00
12214,10500.00
12218,11250.00
12222,11250.00
12226,10500.00
12230,11250.00
12234,11250.00
12238,10500.00
12242,11250.00
12246,11250.00
12250,11250.00
12254,10500.00
12258,11250.00
12262,11250.00
12266,11250.00
12270,11250.00
12274,11250.00
12278,11250.00
12282,11250.00
12286,11250.00
12290,11250.00
12294,11250.00
12298,11250.00
12302,11250.00
12306,11250.00
12310,11250.00
12314,11250.00
12318,11250.00
12322,11250.00
12326,11250.00
12330,11250.00
12334,11250.00
12338,11250.00
12342,12000.00
12346,11250.00
12350,11250.00
12354,11250.00
12358,12000.00
12362,11250.00
12366,11250.00
12370,11250.00
12374,12000.00
12378,11250.00
12382,11250.00
12386,12000.00
12390,11250.00
12394,11250.00
12398,12000.00
12402,11250.00
12406,12000.00
12410,11250.00
12414,12000.00
12418,11250.00
12422,11250.00
12426,12000.00
12430,11250.00
12434,12000.00
12438,11250.00
12442,12000.00
12446,12000.00
12450,11250.00
12454,12000.00
12458,11250.00
12462,12000.00
12466,12000.00
12470,11250.00
12474,12000.00
12478,12000.00
12482,11250.00
12486,12000.00
12490,12000.00
12494,11250.00
12498,12000.00
12502,12000.00
12506,12000.00
12510,11250.00
12514,12000.00
12518,12000.00
12522,12000.00
12526,12000.00
12530,12000.00
12534,11250.00
12538,12000.00
12542,12000.00
12546,12000.00
12550,12000.00
12554,12000.00
12558,12000.00
12562,12000.00
12566,12000.00
12570,12000.00
12574,12000.00
12578,12000.00
12582,12000.00
12586,12000.00
12590,12000.00
12594,12000.00
12598,12000.00
12602,12000.00
12606,12000.00
12610,12000.00
12614,12000.00
12618,12000.00
12622,12000.00
12626,12750.00
12630,12000.00
12634,12000.00
12638,12000.00
12642,12000.00
12646,12000.00
12650,12750.00
12654,12000.00
12658,12000.00
12662,12000.00
12666,12750.00
12670,12000.00
12674,12000.00
12678,12000.00
12682,12750.00
12686,12000.00
12690,12000.00
12694,12750.00
12698,12000.00
12702,12000.00
12706,12750.00
12710,12000.00
12714,12000.00
12718,12750.00
12722,12000.00
12726,12750.00
12730,12000.00
12734,12000.00
12738,12750.00
12742,12000.00
12746,12750.00
12750,12000.00
12754,12750.00
12758,12000.00
12762,12750.00
12766,12000.00
12770,12750.00
12774,12000.00
12778,12750.00
12782,12000.00
12786,12750.00
12790,12000.00
12794,12750.00
12798,12750.00
12802,12000.00
12806,12750.00
12810,12000.00
12814,12750.00
12818,12750.00
12822,12000.00
12826,12750.00
12830,12750.00
12834,12000.00
12838,12750.00
12842,12750.00
12846,12000.00
12850,12750.00
12854,12750.00
12858,12750.00
12862,12000.00
12866,12750.00
12870,12750.00
12874,12750.00
12878,12000.00
12882,12750.00
12886,12750.00
12890,12750.00
12894,12750.00
12898,12000.00
12902,13500.00
12906,12750.00
12910,12750.00
12914,12750.00
12918,12750.00
12922,12000.00
12926,12750.00
12930,12750.00
12934,12750.00
12938,12750.00
12942,12750.00
12946,12750.00
12950,12750.00
12954,12750.00
12958,12000.00
12962,12750.00
12966,12750.00
12970,12750.00
12974,12750.00
12978,12750.00
12982,12750.00
12986,12750.00
12990,12750.00
12994,12750.00
12998,12750.00
13002,12750.00
13006,12750.00
13010,12750.00
13014,12750.00
13018,12750.00
13022,12750.00
13026,12750.00
13030,12750.00
13034,12750.00
13038,12750.00
13042,12750.00
13046,13500.00
13050,12750.00
13054,12750.00
13058,12750.00
13062,12750.00
13066,12750.00
13070,12750.00
13074,12750.00
13078,13500.00
13082,12750.00
13086,12750.00
13090,12750.00
13094,12750.00
13098,12750.00
13102,13500.00
13106,12750.00
13110,12750.00
13114,12750.00
13118,12750.00
13122,13500.00
13126,12750.00
13130,12750.00
13134,12750.00
13138,13500.00
13142,12750.00
13146,12750.00
13150,13500.00
13154,12750.00
13158,12750.00
13162,12750.00
13166,13500.00
13170,12750.00
13174,12750.00
13178,13500.00
13182,12750.00
13186,12750.00
13190,13500.00
13194,12750.00
