Tiempo(ms),RPM
13222,12000.00
13226,11250.00
13230,12000.00
13234,12000.00
13238,11250.00
13242,12000.00
13246,12000.00
13250,11250.00
13254,12000.00
13258,12000.00
13262,11250.00
13266,12000.00
13270,12000.00
13274,11250.00
13278,12000.00
13282,11250.00
13286,12000.00
13290,12000.00
13294,11250.00
13298,12000.00
13302,12000.00
13306,11250.00
13310,12000.00
13314,12000.00
13318,11250.00
13322,12000.00
13326,12000.00
13330,11250.00
13334,12000.00
13338,11250.00
13342,12000.00
13346,12000.00
13350,12000.00
13354,11250.00
13358,12000.00
13362,12000.00
13366,11250.00
13370,12000.00
13374,11250.00
13378,12000.00
13382,12000.00
13386,12000.00
13390,11250.00
13394,12000.00
13398,12000.00
13402,11250.00
13406,12000.00
13410,11250.00
13414,12000.00
13418,12000.00
13422,12000.00
13426,11250.00
13430,12000.00
13434,12000.00
13438,11250.00
13442,12000.00
13446,12000.00
13450,11250.00
13454,12000.00
13458,12000.00
13462,11250.00
13466,12000.00
13470,12000.00
13474,11250.00
13478,12000.00
13482,12000.00
13486,11250.00
13490,12000.00
13494,12000.00
13498,12000.00
13502,11250.00
13506,12000.00
13510,12000.00
13514,11250.00
13518,12000.00
13522,12000.00
13526,11250.00
13530,12000.00
13534,12000.00
13538,11250.00
13542,12000.00
13546,12000.00
13550,12000.00
13554,11250.00
13558,12000.00
13562,12000.00
13566,11250.00
13570,12000.00
13574,12000.00
13578,11250.00
13582,12000.00
13586,12000.00
13590,12000.00
13594,11250.00
13598,12000.00
13602,12000.00
13606,12000.00
13610,11250.00
13614,12000.00
13618,12000.00
13622,11250.00
13626,12000.00
13630,12000.00
13634,11250.00
13638,12000.00
13642,12000.00
13646,12000.00
13650,11250.00
13654,12000.00
13658,12000.00
13662,12000.00
13666,11250.00
13670,12000.00
13674,12000.00
13678,11250.00
13682,12000.00
13686,12000.00
13690,11250.00
13694,12000.00
13698,12000.00
13702,12000.00
13706,11250.00
13710,12000.00
13714,12000.00
13718,12000.00
13722,11250.00
13726,12000.00
13730,12000.00
13734,12000.00
13738,11250.00
13742,12000.00
13746,12000.00
13750,11250.00
13754,12000.00
13758,12000.00
13762,12000.00
13766,11250.00
13770,12000.00
13774,12000.00
13778,12000.00
13782,11250.00
13786,12000.00
13790,12000.00
13794,12000.00
13798,11250.00
13802,12000.00
13806,12000.00
13810,12000.00
13814,11250.00
13818,12000.00
13822,12000.00
13826,12000.00
13830,11250.00
13834,12000.00
13838,12000.00
13842,12000.00
13846,11250.00
13850,12000.00
13854,12000.00
13858,12000.00
13862,11250.00
13866,12000.00
13870,12000.00
13874,12000.00
13878,11250.00
13882,12000.00
13886,12000.00
13890,12000.00
13894,11250.00
13898,12000.00
13902,12000.00
13906,12000.00
13910,11250.00
13914,12000.00
13918,12000.00
13922,12000.00
13926,11250.00
13930,12000.00
13934,12000.00
13938,11250.00
13942,12000.00
13946,12000.00
13950,12000.00
13954,11250.00
13958,12000.00
13962,12000.00
13966,12000.00
13970,11250.00
13974,12000.00
13978,12000.00
13982,12000.00
13986,12000.00
13990,11250.00
13994,12000.00
13998,12000.00
14002,12000.00
14006,11250.00
14010,12000.00
14014,12000.00
14018,12000.00
14022,12000.00
14026,11250.00
14030,12000.00
14034,12000.00
14038,12000.00
14042,12000.00
14046,12000.00
14050,12000.00
14054,12000.00
14058,12750.00
14062,12000.00
14066,12000.00
14070,12000.00
14074,12000.00
14078,12750.00
14082,12000.00
14086,12000.00
14090,12000.00
14094,12750.00
14098,12000.00
14102,12000.00
14106,12750.00
14110,12000.00
14114,12000.00
14118,12750.00
14122,12000.00
14126,12750.00
14130,12000.00
14134,12750.00
14138,12000.00
14142,12750.00
14146,12750.00
14150,12000.00
14154,12750.00
14158,12000.00
14162,12750.00
14166,12750.00
14170,12000.00
14174,12750.00
14178,12750.00
14182,12000.00
14186,12750.00
14190,12750.00
14194,12750.00
14198,12000.00
14202,12750.00
14206,12750.00
14210,12750.00
14214,12750.00
14218,12750.00
14222,12000.00
14226,12750.00
14230,12750.00
14234,12750.00
14238,12750.00
14242,12750.00
14246,12750.00
14250,12750.00
14254,12750.00
14258,12750.00
14262,12750.00
14266,12750.00
14270,12750.00
14274,12750.00
14278,12750.00
14282,12750.00
14286,12750.00
14290,12750.00
14294,13500.00
14298,12750.00
14302,12750.00
14306,12750.00
14310,12750.00
14314,12750.00
14318,12750.00
14322,13500.00
14326,12750.00
14330,12750.00
14334,12750.00
14338,13500.00
14342,12750.00
14346,12750.00
14350,12750.00
14354,13500.00
14358,12750.00
14362,13500.00
14366,12750.00
14370,12750.00
14374,12750.00
14378,13500.00
14382,12750.00
14386,13500.00
14390,12750.00
14394,13500.00
14398,12750.00
14402,12750.00
14406,13500.00
14410,12750.00
14414,13500.00
14418,12750.00
14422,13500.00
14426,12750.00
14430,12750.00
14434,13500.00
14438,12750.00
14442,13500.00
14446,12750.00
14450,13500.00
14454,12750.00
14458,13500.00
14462,12750.00
14466,13500.00
14470,12750.00
14474,13500.00
14478,13500.00
14482,12750.00
14486,13500.00
14490,12750.00
14494,13500.00
14498,12750.00
14502,13500.00
14506,13500.00
14510,12750.00
14514,13500.00
14518,13500.00
14522,12750.00
14526,13500.00
14530,12750.00
14534,13500.00
14538,13500.00
14542,12750.00
14546,13500.00
14550,13500.00
14554,13500.00
14558,12750.00
14562,13500.00
14566,13500.00
14570,12750.00
14574,13500.00
14578,13500.00
14582,13500.00
14586,12750.00
14590,13500.00
14594,13500.00
14598,12750.00
14602,13500.00
14606,13500.00
14610,13500.00
14614,12750.00
14618,13500.00
14622,13500.00
14626,13500.00
14630,12750.00
14634,13500.00
14638,13500.00
14642,13500.00
14646,13500.00
14650,12750.00
14654,13500.00
14658,13500.00
14662,13500.00
14666,13500.00
14670,12750.00
14674,13500.00
14678,13500.00
14682,13500.00
14686,13500.00
14690,12750.00
14694,13500.00
14698,13500.00
14702,13500.00
14706,13500.00
14710,12750.00
14714,13500.00
14718,13500.00
14722,13500.00
14726,13500.00
14730,13500.00
14734,13500.00
14738,13500.00
14742,12750.00
14746,13500.00
14750,13500.00
14754,13500.00
14758,13500.00
14762,13500.00
14766,13500.00
14770,13500.00
14774,13500.00
14778,12750.00
14782,13500.00
14786,13500.00
14790,13500.00
14794,13500.00
14798,13500.00
14802,13500.00
14806,13500.00
14810,13500.00
14814,13500.00
14818,13500.00
14822,13500.00
14826,12750.00
14830,13500.00
14834,13500.00
14838,13500.00
14842,13500.00
14846,13500.00
14850,13500.00
14854,13500.00
14858,13500.00
14862,13500.00
14866,13500.00
14870,13500.00
14874,13500.00
14878,13500.00
14882,13500.00
14886,13500.00
14890,13500.00
14894,13500.00
14898,13500.00
14902,13500.00
14906,13500.00
14910,13500.00
14914,13500.00
14918,13500.00
14922,13500.00
14926,13500.00
14930,13500.00
14934,13500.00
14938,13500.00
14942,13500.00
14946,13500.00
14950,13500.00
14954,13500.00
14958,13500.00
14962,13500.00
14966,13500.00
14970,13500.00
14974,13500.00
14978,13500.00
14982,13500.00
14986,13500.00
14990,13500.00
14994,13500.00
14998,13500.00
15002,13500.00
15006,13500.00
15010,13500.00
15014,13500.00
15018,12750.00
15022,13500.00
15026,13500.00
15030,13500.00
15034,13500.00
15038,14250.00
15042,13500.00
15046,13500.00
15050,13500.00
15054,13500.00
15058,13500.00
15062,12750.00
15066,13500.00
15070,14250.00
15074,13500.00
15078,13500.00
15082,13500.00
15086,13500.00
15090,13500.00
15094,13500.00
15098,13500.00
15102,12750.00
15106,13500.00
15110,13500.00
15114,13500.00
15118,14250.00
15122,13500.00
15126,13500.00
15130,13500.00
15134,13500.00
15138,12750.00
15142,13500.00
15146,13500.00
15150,13500.00
15154,13500.00
15158,14250.00
15162,13500.00
15166,13500.00
15170,13500.00
15174,13500.00
15178,13500.00
15182,13500.00
15186,13500.00
15190,13500.00
15194,13500.00
15198,13500.00
15202,13500.00
15206,13500.00
15210,13500.00
15214,13500.00
15218,13500.00
15222,13500.00
15226,13500.00
15230,13500.00
15234,13500.00
15238,13500.00
15242,13500.00
15246,13500.00
15250,13500.00
15254,13500.00
15258,13500.00
15262,13500.00
15266,13500.00
15270,13500.00
15274,13500.00
15278,13500.00
15282,13500.00
15286,13500.00
15290,13500.00
15294,13500.00
15298,13500.00
15302,13500.00
15306,13500.00
15310,13500.00
15314,13500.00
15318,13500.00
15322,13500.00
15326,13500.00
15330,13500.00
15334,13500.00
15338,13500.00
15342,13500.00
15346,13500.00
15350,13500.00
15354,13500.00
15358,13500.00
15362,13500.00
15366,13500.00
15370,13500.00
15374,13500.00
15378,13500.00
15382,13500.00
15386,13500.00
15390,13500.00
15394,13500.00
15398,13500.00
15402,13500.00
15406,13500.00
15410,13500.00
15414,13500.00
15418,13500.00
15422,13500.00
15426,13500.00
15430,13500.00
15434,13500.00
15438,13500.00
15442,13500.00
15446,13500.00
15450,13500.00
15454,13500.00
15458,13500.00
15462,13500.00
15466,13500.00
15470,13500.00
15474,13500.00
15478,14250.00
15482,13500.00
15486,13500.00
15490,13500.00
15494,13500.00
15498,13500.00
15502,13500.00
15506,13500.00
15510,13500.00
15514,13500.00
15518,13500.00
15522,13500.00
15526,13500.00
15530,13500.00
15534,13500.00
15538,13500.00
15542,13500.00
15546,13500.00
15550,13500.00
15554,13500.00
15558,13500.00
15562,13500.00
15566,13500.00
15570,13500.00
15574,13500.00
15578,13500.00
15582,13500.00
15586,13500.00
15590,13500.00
15594,13500.00
15598,13500.00
15602,13500.00
15606,13500.00
15610,13500.00
15614,13500.00
15618,13500.00
15622,13500.00
15626,13500.00
15630,13500.00
15634,13500.00
15638,13500.00
15642,14250.00
15646,13500.00
15650,13500.00
15654,13500.00
15658,13500.00
15662,13500.00
15666,13500.00
15670,13500.00
15674,13500.00
15678,13500.00
15682,13500.00
15686,13500.00
15690,13500.00
15694,13500.00
15698,13500.00
15702,13500.00
15706,13500.00
15710,13500.00
15714,13500.00
15718,13500.00
15722,13500.00
15726,13500.00
15730,13500.00
15734,13500.00
15738,13500.00
15742,13500.00
15746,13500.00
15750,13500.00
15754,13500.00
15758,13500.00
15762,13500.00
15766,13500.00
15770,13500.00
15774,13500.00
15778,13500.00
15782,13500.00
15786,13500.00
15790,12750.00
15794,13500.00
15798,14250.00
15802,13500.00
15806,13500.00
15810,13500.00
15814,12750.00
15818,13500.00
15822,13500.00
15826,13500.00
15830,13500.00
15834,13500.00
15838,13500.00
15842,13500.00
15846,13500.00
15850,13500.00
15854,13500.00
15858,13500.00
15862,13500.00
15866,13500.00
15870,13500.00
15874,13500.00
15878,13500.00
15882,13500.00
15886,13500.00
15890,13500.00
15894,13500.00
15898,13500.00
15902,13500.00
15906,13500.00
15910,13500.00
15914,13500.00
15918,13500.00
15922,13500.00
15926,13500.00
15930,13500.00
15934,12750.00
15938,13500.00
15942,13500.00
15946,13500.00
15950,13500.00
15954,13500.00
15958,13500.00
15962,13500.00
15966,13500.00
15970,13500.00
15974,13500.00
15978,13500.00
15982,13500.00
15986,13500.00
15990,13500.00
15994,13500.00
15998,13500.00
16002,13500.00
16006,13500.00
16010,12750.00
16014,13500.00
16018,13500.00
16022,13500.00
16026,13500.00
16030,12750.00
16034,13500.00
16038,13500.00
16042,13500.00
16046,12750.00
16050,13500.00
16054,12750.00
16058,13500.00
16062,13500.00
16066,12750.00
16070,13500.00
16074,12750.00
16078,13500.00
16082,12750.00
16086,12750.00
16090,13500.00
16094,12750.00
16098,13500.00
16102,12750.00
16106,12750.00
16110,12750.00
16114,13500.00
16118,12750.00
16122,12750.00
16126,12750.00
16130,13500.00
16134,12750.00
16138,12750.00
16142,12750.00
16146,12750.00
16150,12750.00
16154,12750.00
16158,12750.00
16162,12750.00
16166,12750.00
16170,12750.00
16174,12750.00
16178,12750.00
16182,12750.00
16186,12750.00
16190,12750.00
16194,12750.00
16198,12000.00
16202,12750.00
16206,12750.00
16210,12750.00
16214,12750.00
16218,12750.00
16222,12000.00
16226,12750.00
16230,12750.00
16234,12750.00
16238,12000.00
16242,12750.00
16246,12750.00
16250,12000.00
16254,12750.00
16258,12750.00
16262,12000.00
16266,12750.00
16270,12750.00
16274,12000.00
16278,12750.00
16282,12000.00
16286,12750.00
16290,12750.00
16294,12000.00
16298,12750.00
16302,12000.00
16306,12750.00
16310,12000.00
16314,12750.00
16318,12000.00
16322,12000.00
16326,12750.00
16330,12000.00
16334,12750.00
16338,12000.00
16342,12750.00
16346,12000.00
16350,12000.00
16354,12750.00
16358,12000.00
16362,12000.00
16366,12750.00
16370,12000.00
16374,12750.00
16378,12000.00
16382,12000.00
16386,12000.00
16390,12750.00
16394,12000.00
16398,12000.00
16402,12750.00
16406,12000.00
16410,12000.00
16414,12000.00
16418,12750.00
16422,12000.00
16426,12000.00
16430,12000.00
16434,12000.00
16438,12750.00
16442,12000.00
16446,12000.00
16450,12000.00
16454,12000.00
16458,12000.00
16462,12750.00
16466,12000.00
16470,12000.00
16474,12000.00
16478,12000.00
16482,12000.00
16486,12000.00
16490,12000.00
16494,12000.00
16498,12000.00
16502,12000.00
16506,12000.00
16510,12000.00
16514,12000.00
16518,12000.00
16522,12000.00
16526,12000.00
16530,12000.00
16534,12000.00
16538,12000.00
16542,12000.00
16546,12000.00
16550,12000.00
16554,12000.00
16558,12000.00
16562,12000.00
16566,12000.00
16570,12000.00
16574,12000.00
16578,12000.00
16582,12000.00
16586,11250.00
16590,12000.00
16594,12000.00
16598,12000.00
16602,12000.00
16606,12000.00
16610,12000.00
16614,11250.00
16618,12000.00
16622,12000.00
16626,12000.00
16630,12000.00
16634,12000.00
16638,11250.00
16642,12000.00
16646,12000.00
16650,12000.00
16654,12000.00
16658,11250.00
16662,12000.00
16666,12000.00
16670,12000.00
16674,12000.00
16678,11250.00
16682,12000.00
16686,12000.00
16690,12000.00
16694,11250.00
16698,12000.00
16702,12000.00
16706,12000.00
16710,11250.00
16714,12000.00
16718,12000.00
16722,12000.00
16726,11250.00
16730,12000.00
16734,12000.00
16738,12000.00
16742,11250.00
16746,12000.00
16750,12000.00
16754,11250.00
16758,12000.00
16762,12000.00
16766,11250.00
16770,12000.00
16774,12000.00
16778,11250.00
16782,12000.00
16786,12000.00
16790,12000.00
16794,11250.00
16798,12000.00
16802,12000.00
16806,11250.00
16810,12000.00
16814,11250.00
16818,12000.00
16822,12000.00
16826,12000.00
16830,11250.00
16834,12000.00
16838,11250.00
16842,12000.00
16846,12000.00
16850,11250.00
16854,12000.00
16858,12000.00
16862,11250.00
16866,12000.00
16870,11250.00
16874,12000.00
16878,12000.00
16882,11250.00
16886,12000.00
16890,11250.00
16894,12000.00
16898,12000.00
16902,11250.00
16906,12000.00
16910,12000.00
16914,11250.00
16918,12000.00
16922,11250.00
16926,12000.00
16930,12000.00
16934,11250.00
16938,12000.00
16942,11250.00
16946,12000.00
16950,12000.00
16954,11250.00
16958,12000.00
16962,11250.00
16966,12000.00
16970,12000.00
16974,11250.00
16978,12000.00
16982,11250.00
16986,12000.00
16990,12000.00
16994,11250.00
16998,12000.00
17002,11250.00
17006,12000.00
17010,12000.00
17014,11250.00
17018,12000.00
17022,11250.00
17026,12000.00
17030,12000.00
17034,11250.00
17038,12000.00
17042,11250.00
17046,12000.00
17050,11250.00
17054,12000.00
17058,12000.00
17062,11250.00
17066,12000.00
17070,11250.00
17074,12000.00
17078,12000.00
17082,11250.00
17086,12000.00
17090,11250.00
17094,12000.00
17098,12000.00
17102,11250.00
17106,12000.00
17110,11250.00
17114,12000.00
17118,11250.00
17122,12000.00
17126,11250.00
17130,12000.00
17134,12000.00
17138,11250.00
17142,12000.00
17146,11250.00
17150,12000.00
17154,12000.00
17158,11250.00
17162,12000.00
17166,11250.00
17170,12000.00
17174,12000.00
17178,11250.00
17182,12000.00
17186,11250.00
17190,12000.00
17194,12000.00
17198,11250.00
17202,12000.00
17206,11250.00
17210,12000.00
17214,12000.00
17218,11250.00
17222,12000.00
17226,11250.00
17230,12000.00
17234,11250.00
17238,12000.00
17242,12000.00
17246,11250.00
17250,12000.00
17254,12000.00
17258,11250.00
17262,12000.00
17266,11250.00
17270,12000.00
17274,11250.00
17278,12000.00
17282,12000.00
17286,11250.00
17290,12000.00
17294,11250.00
17298,12000.00
17302,12000.00
17306,11250.00
17310,12000.00
17314,11250.00
17318,12000.00
17322,12000.00
17326,11250.00
17330,12000.00
17334,11250.00
17338,12000.00
17342,11250.00
17346,12000.00
17350,12000.00
17354,11250.00
17358,12000.00
17362,11250.00
17366,12000.00
17370,11250.00
17374,12000.00
17378,11250.00
17382,12000.00
17386,12750.00
17390,11250.00
17394,12000.00
17398,11250.00
17402,12000.00
17406,11250.00
17410,12000.00
17414,11250.00
17418,12000.00
17422,11250.00
17426,12000.00
17430,11250.00
17434,12000.00
17438,11250.00
17442,12000.00
17446,12000.00
17450,11250.00
17454,12000.00
17458,11250.00
17462,12000.00
17466,11250.00
17470,12000.00
17474,11250.00
17478,12000.00
17482,11250.00
17486,12000.00
17490,11250.00
17494,12000.00
17498,11250.00
17502,12000.00
17506,11250.00
17510,12000.00
17514,12000.00
17518,11250.00
17522,11250.00
17526,12000.00
17530,12000.00
17534,11250.00
17538,11250.00
17542,12000.00
17546,12000.00
17550,11250.00
17554,12000.00
17558,11250.00
17562,12000.00
17566,11250.00
17570,12000.00
17574,11250.00
17578,11250.00
17582,12000.00
17586,12000.00
17590,11250.00
17594,11250.00
17598,12000.00
17602,12000.00
17606,11250.00
17610,11250.00
17614,12000.00
17618,11250.00
17622,12000.00
17626,11250.00
17630,12000.00
17634,11250.00
17638,12000.00
17642,11250.00
17646,12000.00
17650,11250.00
17654,12000.00
17658,11250.00
17662,12000.00
17666,11250.00
17670,11250.00
17674,12000.00
17678,11250.00
17682,12000.00
17686,11250.00
17690,12000.00
17694,11250.00
17698,12000.00
17702,11250.00
17706,12000.00
17710,11250.00
17714,11250.00
17718,12000.00
17722,11250.00
17726,12000.00
17730,11250.00
17734,11250.00
17738,12000.00
17742,11250.00
17746,12000.00
17750,11250.00
17754,12000.00
17758,11250.00
17762,12000.00
17766,11250.00
17770,11250.00
17774,12000.00
17778,11250.00
17782,12000.00
17786,11250.00
17790,11250.00
17794,12000.00
17798,11250.00
17802,12000.00
17806,11250.00
17810,11250.00
17814,12000.00
17818,11250.00
17822,12000.00
17826,11250.00
17830,12000.00
17834,11250.00
17838,11250.00
17842,12000.00
17846,11250.00
17850,12000.00
17854,11250.00
17858,11250.00
17862,12000.00
17866,11250.00
17870,12000.00
17874,11250.00
17878,11250.00
17882,12000.00
17886,11250.00
17890,11250.00
17894,12000.00
17898,11250.00
17902,12000.00
17906,11250.00
17910,12000.00
17914,11250.00
17918,11250.00
17922,12000.00
17926,11250.00
17930,12000.00
17934,11250.00
17938,12000.00
17942,11250.00
17946,11250.00
17950,12000.00
17954,11250.00
17958,12000.00
17962,11250.00
17966,11250.00
17970,12000.00
17974,11250.00
17978,12000.00
17982,11250.00
17986,11250.00
17990,12000.00
17994,11250.00
17998,12000.00
18002,11250.00
18006,12000.00
18010,11250.00
18014,11250.00
18018,11250.00
18022,12000.00
18026,11250.00
18030,11250.00
18034,11250.00
18038,12000.00
18042,11250.00
18046,11250.00
18050,11250.00
18054,11250.00
18058,11250.00
18062,11250.00
18066,11250.00
18070,11250.00
18074,11250.00
18078,11250.00
18082,11250.00
18086,11250.00
18090,11250.00
18094,10500.00
18098,11250.00
18102,11250.00
18106,11250.00
18110,11250.00
18114,10500.00
18118,11250.00
18122,11250.00
18126,10500.00
18130,11250.00
18134,11250.00
18138,10500.00
18142,11250.00
18146,10500.00
18150,11250.00
18154,10500.00
18158,11250.00
18162,10500.00
18166,11250.00
18170,10500.00
18174,11250.00
18178,10500.00
18182,10500.00
18186,11250.00
18190,10500.00
18194,10500.00
18198,11250.00
18202,10500.00
18206,10500.00
18210,10500.00
18214,11250.00
18218,10500.00
18222,10500.00
18226,10500.00
18230,11250.00
18234,10500.00
18238,10500.00
18242,10500.00
18246,10500.00
18250,10500.00
18254,10500.00
18258,10500.00
18262,10500.00
18266,10500.00
18270,11250.00
18274,10500.00
18278,9750.00
18282,11250.00
18286,10500.00
18290,9750.00
18294,10500.00
18298,10500.00
18302,10500.00
18306,10500.00
18310,10500.00
18314,10500.00
18318,10500.00
18322,10500.00
18326,10500.00
18330,9750.00
18334,10500.00
18338,10500.00
18342,10500.00
18346,9750.00
18350,10500.00
18354,10500.00
18358,10500.00
18362,10500.00
18366,9750.00
18370,10500.00
18374,10500.00
18378,9750.00
18382,10500.00
18386,10500.00
18390,9750.00
18394,10500.00
18398,10500.00
18402,9750.00
18406,10500.00
18410,9750.00
18414,10500.00
18418,10500.00
18422,9750.00
18426,10500.00
18430,9750.00
18434,10500.00
18438,9750.00
18442,10500.00
18446,9750.00
18450,10500.00
18454,9750.00
18458,10500.00
18462,9750.00
18466,10500.00
18470,9750.00
18474,10500.00
18478,9750.00
18482,10500.00
18486,9750.00
18490,10500.00
18494,9750.00
18498,10500.00
18502,9750.00
18506,9750.00
18510,10500.00
18514,10500.00
18518,9750.00
18522,10500.00
18526,9750.00
18530,9750.00
18534,9750.00
18538,10500.00
18542,9750.00
18546,9750.00
18550,9750.00
18554,9750.00
18558,10500.00
18562,9750.00
18566,9750.00
18570,9750.00
18574,9750.00
18578,9750.00
18582,10500.00
18586,9750.00
18590,9750.00
18594,9750.00
18598,9750.00
18602,9750.00
18606,10500.00
18610,9750.00
18614,9750.00
18618,9750.00
18622,9750.00
18626,9750.00
18630,9750.00
18634,9750.00
18638,9750.00
18642,10500.00
18646,9750.00
18650,9750.00
18654,9750.00
18658,9750.00
18662,9750.00
18666,9750.00
18670,9750.00
18674,9750.00
18678,9750.00
18682,9750.00
18686,9750.00
18690,9750.00
18694,9750.00
18698,9750.00
18702,9750.00
18706,9750.00
18710,9750.00
18714,9750.00
18718,9750.00
18722,9750.00
18726,9750.00
18730,9750.00
18734,9750.00
18738,9750.00
18742,9750.00
18746,9750.00
18750,9750.00
18754,9750.00
18758,9750.00
18762,9750.00
18766,9750.00
18770,9750.00
18774,9750.00
18778,9750.00
18782,9750.00
18786,9750.00
18790,9750.00
18794,9750.00
18798,9000.00
18802,10500.00
18806,9000.00
18810,9750.00
18814,9750.00
18818,9750.00
18822,9750.00
18826,9750.00
18830,9750.00
18834,9750.00
18838,9750.00
18842,9000.00
18846,9750.00
18850,9750.00
18854,9750.00
18858,9750.00
18862,9750.00
18866,9750.00
18870,9750.00
18874,9000.00
18878,9750.00
18882,9750.00
18886,9750.00
18890,9750.00
18894,9750.00
18898,9750.00
18902,9000.00
18906,9750.00
18910,9750.00
18914,9750.00
18918,9750.00
18922,9750.00
18926,9000.00
18930,9750.00
18934,9750.00
18938,9750.00
18942,9750.00
18946,9000.00
18950,9750.00
18954,9750.00
18958,9750.00
18962,9750.00
18966,9000.00
18970,9750.00
18974,9750.00
18978,9750.00
18982,9750.00
18986,9000.00
18990,9750.00
18994,9750.00
18998,9750.00
19002,9750.00
19006,9000.00
19010,9750.00
19014,9750.00
19018,9750.00
19022,9000.00
19026,9750.00
19030,9750.00
19034,9750.00
19038,9000.00
19042,9750.00
19046,9750.00
19050,9750.00
19054,9000.00
19058,9750.00
19062,9750.00
19066,9750.00
19070,9000.00
19074,9750.00
19078,9750.00
19082,9750.00
19086,9000.00
19090,9750.00
19094,9750.00
19098,9750.00
19102,9000.00
19106,9750.00
19110,9750.00
19114,9750.00
19118,9000.00
19122,9750.00
19126,9750.00
19130,9000.00
19134,9750.00
19138,9750.00
19142,9000.00
19146,9750.00
19150,9750.00
19154,9750.00
19158,9000.00
19162,9750.00
19166,9750.00
19170,9750.00
19174,9000.00
19178,9750.00
19182,9750.00
19186,9000.00
19190,9750.00
19194,9750.00
19198,9000.00
19202,9750.00
19206,9750.00
19210,9750.00
19214,9000.00
19218,9750.00
19222,9750.00
19226,9000.00
19230,9750.00
19234,9750.00
19238,9000.00
19242,9750.00
19246,9750.00
19250,9000.00
19254,9750.00
19258,9750.00
19262,9000.00
19266,9750.00
19270,9750.00
19274,9000.00
19278,9750.00
19282,9750.00
19286,9000.00
19290,9750.00
19294,9750.00
19298,9000.00
19302,9750.00
19306,9750.00
19310,9000.00
19314,9750.00
19318,9750.00
19322,9000.00
19326,9750.00
19330,9750.00
19334,9000.00
19338,9750.00
19342,9750.00
19346,9000.00
19350,9750.00
19354,9750.00
19358,9000.00
19362,9750.00
19366,9750.00
19370,9000.00
19374,9750.00
19378,9750.00
19382,9000.00
19386,9750.00
19390,9750.00
19394,9000.00
19398,9750.00
19402,9750.00
19406,9000.00
19410,9750.00
19414,9000.00
19418,9750.00
19422,9750.00
19426,9000.00
19430,9750.00
19434,9750.00
19438,9000.00
19442,9750.00
19446,9750.00
19450,9000.00
19454,9750.00
19458,9750.00
19462,9000.00
19466,9750.00
19470,9750.00
19474,9000.00
19478,9750.00
19482,9750.00
19486,9000.00
19490,9750.00
19494,9750.00
19498,9000.00
19502,9750.00
19506,9750.00
19510,9000.00
19514,9750.00
19518,9750.00
19522,9000.00
19526,9750.00
19530,9000.00
19534,9750.00
19538,9750.00
19542,9000.00
19546,9750.00
19550,9750.00
19554,9000.00
19558,9750.00
19562,9750.00
19566,9000.00
19570,9750.00
19574,9750.00
19578,9000.00
19582,9750.00
19586,9000.00
19590,9750.00
19594,9750.00
19598,9000.00
19602,9750.00
19606,9750.00
19610,9000.00
19614,9750.00
19618,9750.00
19622,9000.00
19626,9750.00
19630,9750.00
19634,9000.00
19638,9750.00
19642,9750.00
19646,9000.00
19650,9750.00
19654,9000.00
19658,9750.00
19662,9750.00
19666,9000.00
19670,9750.00
19674,9750.00
19678,9000.00
19682,9750.00
19686,9750.00
19690,9000.00
19694,9750.00
19698,9750.00
19702,9000.00
19706,9750.00
19710,9750.00
19714,9000.00
19718,9750.00
19722,9750.00
19726,9000.00
19730,9750.00
19734,9750.00
19738,9000.00
19742,9750.00
19746,9750.00
19750,9000.00
19754,9750.00
19758,9750.00
19762,9000.00
19766,9750.00
19770,9000.00
19774,9750.00
19778,9750.00
19782,9000.00
19786,9750.00
19790,9750.00
19794,9000.00
19798,9750.00
19802,9750.00
19806,9000.00
19810,9750.00
19814,9750.00
19818,9000.00
19822,9750.00
19826,9750.00
19830,9000.00
19834,9750.00
19838,9750.00
19842,9000.00
19846,9750.00
19850,9000.00
19854,9750.00
19858,9750.00
19862,9000.00
19866,9750.00
19870,9750.00
19874,9000.00
19878,9750.00
19882,9750.00
19886,9000.00
19890,9750.00
19894,9750.00
19898,9000.00
19902,9750.00
19906,9000.00
19910,9750.00
19914,9750.00
19918,9000.00
19922,9750.00
19926,9750.00
19930,9000.00
19934,9750.00
19938,9750.00
19942,9000.00
19946,9750.00
19950,9750.00
19954,9000.00
19958,9750.00
19962,9750.00
19966,9000.00
19970,9750.00
19974,9750.00
19978,9000.00
19982,9750.00
19986,9750.00
19990,9000.00
19994,9750.00
19998,9000.00
20002,9750.00
20006,9750.00
20010,9000.00
20014,9750.00
20018,9750.00
20022,9000.00
20026,9750.00
20030,9000.00
20034,9000.00
20038,9750.00
20042,9000.00
20046,9750.00
20050,9000.00
20054,9000.00
20058,9750.00
20062,9000.00
20066,9000.00
20070,9000.00
20074,9000.00
20078,9750.00
20082,9000.00
20086,9000.00
20090,9000.00
20094,9000.00
20098,9000.00
20102,9000.00
20106,9000.00
20110,9000.00
20114,9000.00
20118,8250.00
20122,9000.00
20126,9000.00
20130,9000.00
20134,9000.00
20138,8250.00
20142,9000.00
20146,9000.00
20150,9000.00
20154,8250.00
20158,9000.00
20162,8250.00
20166,9000.00
20170,9000.00
20174,8250.00
20178,9000.00
20182,8250.00
20186,9000.00
20190,8250.00
20194,8250.00
20198,9000.00
20202,8250.00
20206,9000.00
20210,8250.00
